gbifid;decimallongitude;decimallatitude;ISO_CC;CONTINENT;COUNTRY;speciesKey
147604059;-7.425000000000146;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604060;-7.416666666666813;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604061;-7.408333333333481;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604062;-7.400000000000148;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604063;-7.391666666666815;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604064;-7.383333333333482;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604065;-7.375000000000149;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604066;-7.366666666666816;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604067;-7.3583333333334835;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604068;-7.350000000000151;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604069;-7.341666666666818;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604070;-7.333333333333485;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604071;-7.325000000000152;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604072;-7.316666666666819;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604073;-7.308333333333486;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604074;-7.3000000000001535;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604075;-7.291666666666821;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604076;-7.283333333333488;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604077;-7.275000000000155;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604078;-7.266666666666822;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604079;-7.258333333333489;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604080;-7.250000000000156;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604081;-7.241666666666823;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604082;-7.233333333333491;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604083;-7.225000000000158;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604084;-7.216666666666825;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604085;-7.208333333333492;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604086;-7.200000000000159;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604087;-7.191666666666826;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604088;-7.183333333333493;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604089;-7.175000000000161;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604090;-7.166666666666828;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604091;-7.158333333333495;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604092;-7.150000000000162;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604093;-7.141666666666829;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604094;-7.133333333333496;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604095;-7.125000000000163;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604096;-7.116666666666831;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604097;-7.108333333333498;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604098;-7.100000000000165;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604099;-7.091666666666832;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604100;-7.083333333333499;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604101;-7.075000000000166;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604102;-7.066666666666833;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604103;-7.0583333333335005;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604104;-7.050000000000168;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604105;-7.041666666666835;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604106;-7.033333333333502;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604107;-7.025000000000169;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604108;-7.016666666666836;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604109;-7.008333333333503;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604110;-7.0000000000001705;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604111;-6.991666666666838;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604112;-6.983333333333505;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604113;-6.975000000000172;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604114;-6.966666666666839;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604115;-6.958333333333506;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604116;-6.950000000000173;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604117;-6.9416666666668405;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604118;-6.933333333333508;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604119;-6.925000000000175;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604120;-6.916666666666842;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604121;-6.908333333333509;4.666666666666667;CIV;Africa;Côte d'Ivoire;2798175
147604122;-7.558333333333472;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604123;-7.550000000000139;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604124;-7.541666666666806;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604125;-7.5333333333334735;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604126;-7.525000000000141;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604127;-7.516666666666808;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604128;-7.508333333333475;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604129;-7.500000000000142;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604130;-7.491666666666809;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604131;-7.483333333333476;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604132;-7.475000000000143;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604133;-7.466666666666811;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604134;-7.458333333333478;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604135;-7.450000000000145;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604136;-7.441666666666812;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604137;-7.433333333333479;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604138;-7.425000000000146;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604139;-7.416666666666813;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604140;-7.408333333333481;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604141;-7.400000000000148;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604142;-7.391666666666815;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604143;-7.383333333333482;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604144;-7.375000000000149;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604145;-7.366666666666816;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604146;-7.3583333333334835;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604147;-7.350000000000151;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604148;-7.341666666666818;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604149;-7.333333333333485;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604150;-7.325000000000152;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604151;-7.316666666666819;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604152;-7.308333333333486;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604153;-7.3000000000001535;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604154;-7.291666666666821;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604155;-7.283333333333488;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604156;-7.275000000000155;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604157;-7.266666666666822;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604158;-7.258333333333489;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604159;-7.250000000000156;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604160;-7.241666666666823;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604161;-7.233333333333491;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604162;-7.225000000000158;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604163;-7.216666666666825;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604164;-7.208333333333492;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604165;-7.200000000000159;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604166;-7.191666666666826;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604167;-7.183333333333493;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604168;-7.175000000000161;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604169;-7.166666666666828;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604170;-7.158333333333495;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604171;-7.150000000000162;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604172;-7.141666666666829;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604173;-7.133333333333496;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604174;-7.125000000000163;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604175;-7.116666666666831;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604176;-7.108333333333498;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604177;-7.100000000000165;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604178;-7.091666666666832;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604179;-7.083333333333499;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604180;-7.075000000000166;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604181;-7.066666666666833;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604182;-7.0583333333335005;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604183;-7.050000000000168;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604184;-7.041666666666835;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604185;-7.033333333333502;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604186;-7.025000000000169;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604187;-7.016666666666836;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604188;-7.008333333333503;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604189;-7.0000000000001705;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604190;-6.991666666666838;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604191;-6.983333333333505;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604192;-6.975000000000172;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604193;-6.966666666666839;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604194;-6.958333333333506;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604195;-6.950000000000173;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604196;-6.9416666666668405;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604197;-6.933333333333508;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604198;-6.925000000000175;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604199;-6.916666666666842;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604200;-6.908333333333509;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604201;-6.900000000000176;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604202;-6.891666666666843;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604203;-6.883333333333511;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604204;-6.875000000000178;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604205;-6.866666666666845;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604206;-6.858333333333512;4.675;CIV;Africa;Côte d'Ivoire;2798175
147604207;-7.566666666666805;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604208;-7.558333333333472;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604209;-7.550000000000139;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604210;-7.541666666666806;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604211;-7.5333333333334735;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604212;-7.525000000000141;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604213;-7.516666666666808;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604214;-7.508333333333475;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604215;-7.500000000000142;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604216;-7.491666666666809;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604217;-7.483333333333476;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604218;-7.475000000000143;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604219;-7.466666666666811;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604220;-7.458333333333478;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604221;-7.450000000000145;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604222;-7.441666666666812;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604223;-7.433333333333479;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604224;-7.425000000000146;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604225;-7.416666666666813;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604226;-7.408333333333481;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604227;-7.400000000000148;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604228;-7.391666666666815;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604229;-7.383333333333482;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604230;-7.375000000000149;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604231;-7.366666666666816;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604232;-7.3583333333334835;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604233;-7.350000000000151;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604234;-7.341666666666818;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604235;-7.333333333333485;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604236;-7.325000000000152;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604237;-7.316666666666819;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604238;-7.308333333333486;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604239;-7.3000000000001535;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604240;-7.291666666666821;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604241;-7.283333333333488;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604242;-7.275000000000155;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604243;-7.266666666666822;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604244;-7.258333333333489;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604245;-7.250000000000156;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604246;-7.241666666666823;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604247;-7.233333333333491;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604248;-7.225000000000158;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604249;-7.216666666666825;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604250;-7.208333333333492;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604251;-7.200000000000159;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604252;-7.191666666666826;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604253;-7.183333333333493;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604254;-7.175000000000161;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604255;-7.166666666666828;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604256;-7.158333333333495;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604257;-7.150000000000162;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604258;-7.141666666666829;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604259;-7.133333333333496;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604260;-7.125000000000163;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604261;-7.116666666666831;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604262;-7.108333333333498;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604263;-7.100000000000165;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604264;-7.091666666666832;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604265;-7.083333333333499;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604266;-7.075000000000166;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604267;-7.066666666666833;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604268;-7.0583333333335005;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604269;-7.050000000000168;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604270;-7.041666666666835;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604271;-7.033333333333502;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604272;-7.025000000000169;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604273;-7.016666666666836;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604274;-7.008333333333503;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604275;-7.0000000000001705;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604276;-6.991666666666838;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604277;-6.983333333333505;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604278;-6.975000000000172;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604279;-6.966666666666839;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604280;-6.958333333333506;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604281;-6.950000000000173;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604282;-6.9416666666668405;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604283;-6.933333333333508;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604284;-6.925000000000175;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604285;-6.916666666666842;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604286;-6.908333333333509;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604287;-6.900000000000176;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604288;-6.891666666666843;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604289;-6.883333333333511;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604290;-6.875000000000178;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604291;-6.866666666666845;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604292;-6.858333333333512;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604293;-6.850000000000179;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604294;-6.841666666666846;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604295;-6.833333333333513;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604296;-6.8250000000001805;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604297;-6.816666666666848;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604298;-6.808333333333515;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604299;-6.800000000000182;4.683333333333334;CIV;Africa;Côte d'Ivoire;2798175
147604300;-7.550000000000139;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604301;-7.541666666666806;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604302;-7.5333333333334735;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604303;-7.525000000000141;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604304;-7.516666666666808;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604305;-7.508333333333475;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604306;-7.500000000000142;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604307;-7.491666666666809;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604308;-7.483333333333476;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604309;-7.475000000000143;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604310;-7.466666666666811;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604311;-7.458333333333478;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604312;-7.450000000000145;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604313;-7.441666666666812;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604314;-7.433333333333479;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604315;-7.425000000000146;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604316;-7.416666666666813;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604317;-7.408333333333481;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604318;-7.400000000000148;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604319;-7.391666666666815;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604320;-7.383333333333482;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604321;-7.375000000000149;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604322;-7.366666666666816;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604323;-7.3583333333334835;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604324;-7.350000000000151;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604325;-7.341666666666818;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604326;-7.333333333333485;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604327;-7.325000000000152;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604328;-7.316666666666819;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604329;-7.308333333333486;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604330;-7.3000000000001535;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604331;-7.291666666666821;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604332;-7.283333333333488;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604333;-7.275000000000155;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604334;-7.266666666666822;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604335;-7.258333333333489;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604336;-7.250000000000156;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604337;-7.241666666666823;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604338;-7.233333333333491;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604339;-7.225000000000158;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604340;-7.216666666666825;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604341;-7.208333333333492;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604342;-7.200000000000159;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604343;-7.191666666666826;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604344;-7.183333333333493;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604345;-7.175000000000161;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604346;-7.166666666666828;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604347;-7.158333333333495;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604348;-7.150000000000162;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604349;-7.141666666666829;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604350;-7.133333333333496;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604351;-7.125000000000163;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604352;-7.116666666666831;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604353;-7.108333333333498;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604354;-7.100000000000165;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604355;-7.091666666666832;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604356;-7.083333333333499;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604357;-7.075000000000166;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604358;-7.066666666666833;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604359;-7.0583333333335005;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604360;-7.050000000000168;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604361;-7.041666666666835;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604362;-7.033333333333502;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604363;-7.025000000000169;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604364;-7.016666666666836;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604365;-7.008333333333503;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604366;-7.0000000000001705;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604367;-6.991666666666838;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604368;-6.983333333333505;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604369;-6.975000000000172;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604370;-6.966666666666839;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604371;-6.958333333333506;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604372;-6.950000000000173;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604373;-6.9416666666668405;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604374;-6.933333333333508;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604375;-6.925000000000175;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604376;-6.916666666666842;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604377;-6.908333333333509;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604378;-6.900000000000176;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604379;-6.891666666666843;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604380;-6.883333333333511;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604381;-6.875000000000178;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
147604382;-6.866666666666845;4.691666666666666;CIV;Africa;Côte d'Ivoire;2798175
